Store,Date,Month,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
3,02/03/2012,Mar,"469,753",0,61.65,3.63,224,6.833
3,09/03/2012,Mar,"445,162",0,60.71,3.669,225,6.833
3,16/03/2012,Mar,"411,776",0,64,3.734,225,6.833
3,23/03/2012,Mar,"413,907",0,66.53,3.787,225,6.833
3,30/03/2012,Mar,"407,489",0,69.36,3.845,225,6.833
3,06/04/2012,Apr,"503,232",0,73.01,3.891,225,6.664
3,13/04/2012,Apr,"420,790",0,72.83,3.891,225,6.664
3,20/04/2012,Apr,"434,822",0,72.05,3.877,225,6.664
3,27/04/2012,Apr,"394,616",0,73.39,3.814,225,6.664
3,04/05/2012,May,"439,914",0,79.51,3.749,225,6.664
3,11/05/2012,May,"431,985",0,75.19,3.688,225,6.664
3,18/05/2012,May,"418,113",0,72.38,3.63,225,6.664
3,25/05/2012,May,"413,701",0,78.58,3.561,225,6.664
3,01/06/2012,Jun,"432,269",0,81.55,3.501,225,6.664
3,08/06/2012,Jun,"446,337",0,81.65,3.452,225,6.664
3,15/06/2012,Jun,"442,075",0,84.66,3.393,225,6.664
3,22/06/2012,Jun,"419,498",0,82.7,3.346,225,6.664
3,29/06/2012,Jun,"422,965",0,86.42,3.286,225,6.664
3,06/07/2012,Jul,"411,207",0,83.14,3.227,225,6.334
3,13/07/2012,Jul,"416,913",0,82.28,3.256,225,6.334
3,20/07/2012,Jul,"432,425",0,81.38,3.311,225,6.334
3,27/07/2012,Jul,"389,428",0,84.94,3.407,225,6.334
3,03/08/2012,Aug,"419,990",0,86.55,3.417,225,6.334
3,10/08/2012,Aug,"391,812",0,85.85,3.494,225,6.334
3,17/08/2012,Aug,"394,919",0,87.36,3.571,226,6.334
3,24/08/2012,Aug,"412,450",0,83.01,3.62,226,6.334
3,31/08/2012,Aug,"408,839",0,85.18,3.638,226,6.334
3,07/09/2012,Sep,"408,230",1,84.99,3.73,226,6.334
3,14/09/2012,Sep,"407,589",0,78.36,3.717,226,6.334
3,21/09/2012,Sep,"414,392",0,72.78,3.721,226,6.334
3,28/09/2012,Sep,"389,813",0,77.46,3.666,227,6.334
3,05/10/2012,Oct,"443,558",0,72.74,3.617,227,6.034
3,12/10/2012,Oct,"410,804",0,70.31,3.601,227,6.034
3,19/10/2012,Oct,"424,513",0,73.44,3.594,227,6.034
3,26/10/2012,Oct,"405,433",0,74.66,3.506,227,6.034
4,05/02/2010,Feb,"2,135,144",0,43.76,2.598,126,8.623
4,12/02/2010,Feb,"2,188,307",1,28.84,2.573,126,8.623
4,19/02/2010,Feb,"2,049,860",0,36.45,2.54,127,8.623
4,26/02/2010,Feb,"1,925,729",0,41.36,2.59,127,8.623
4,05/03/2010,Mar,"1,971,057",0,43.49,2.654,127,8.623
4,12/03/2010,Mar,"1,894,324",0,49.63,2.704,127,8.623
4,19/03/2010,Mar,"1,897,429",0,55.19,2.743,127,8.623
4,26/03/2010,Mar,"1,762,539",0,39.91,2.752,127,8.623
4,02/04/2010,Apr,"1,979,247",0,48.77,2.74,127,7.896
4,09/04/2010,Apr,"1,818,453",0,54.16,2.773,127,7.896
4,16/04/2010,Apr,"1,851,520",0,56.23,2.81,127,7.896
4,23/04/2010,Apr,"1,802,678",0,56.87,2.805,126,7.896
4,30/04/2010,Apr,"1,817,273",0,53.04,2.787,126,7.896
4,07/05/2010,May,"2,000,626",0,56.77,2.836,126,7.896
4,14/05/2010,May,"1,875,597",0,62.35,2.845,126,7.896
4,21/05/2010,May,"1,903,753",0,67.4,2.82,126,7.896
4,28/05/2010,May,"1,857,534",0,67.73,2.756,126,7.896
4,04/06/2010,Jun,"1,903,291",0,70.83,2.701,126,7.896
4,11/06/2010,Jun,"1,870,619",0,78.45,2.668,126,7.896
4,18/06/2010,Jun,"1,929,736",0,81.53,2.635,126,7.896
4,25/06/2010,Jun,"1,846,652",0,81.1,2.654,126,7.896
4,02/07/2010,Jul,"1,881,337",0,73.66,2.668,126,7.372
4,09/07/2010,Jul,"1,812,208",0,80.35,2.637,126,7.372
4,16/07/2010,Jul,"1,898,428",0,78.53,2.621,126,7.372
4,23/07/2010,Jul,"1,848,427",0,79.78,2.612,126,7.372
4,30/07/2010,Jul,"1,796,638",0,80.7,2.65,126,7.372
4,06/08/2010,Aug,"1,907,639",0,76.53,2.64,126,7.372
4,13/08/2010,Aug,"2,007,051",0,78.08,2.698,126,7.372
4,20/08/2010,Aug,"1,997,181",0,78.83,2.671,126,7.372
4,27/08/2010,Aug,"1,848,404",0,74.44,2.621,126,7.372
4,03/09/2010,Sep,"1,935,858",0,76.8,2.584,126,7.372
4,10/09/2010,Sep,"1,865,821",1,73.54,2.574,126,7.372
4,17/09/2010,Sep,"1,899,960",0,64.91,2.594,126,7.372
4,24/09/2010,Sep,"1,810,685",0,60.96,2.642,126,7.372
4,01/10/2010,Oct,"1,842,821",0,63.96,2.619,126,7.127
4,08/10/2010,Oct,"1,951,495",0,67.73,2.645,126,7.127
4,15/10/2010,Oct,"1,867,345",0,62.03,2.732,126,7.127
4,22/10/2010,Oct,"1,927,610",0,64.17,2.736,126,7.127
4,29/10/2010,Oct,"1,933,333",0,56.94,2.718,126,7.127
4,05/11/2010,Nov,"2,013,116",0,51.6,2.699,126,7.127
4,12/11/2010,Nov,"1,999,794",0,52.65,2.741,127,7.127
4,19/11/2010,Nov,"2,097,809",0,48.05,2.78,127,7.127
4,26/11/2010,Nov,"2,789,469",1,48.08,2.752,127,7.127
4,03/12/2010,Dec,"2,102,530",0,46.4,2.727,127,7.127
4,10/12/2010,Dec,"2,302,505",0,42.4,2.86,127,7.127
4,17/12/2010,Dec,"2,740,057",0,46.57,2.884,127,7.127
4,24/12/2010,Dec,"3,526,713",0,43.21,2.887,127,7.127
4,31/12/2010,Dec,"1,794,869",1,38.09,2.955,127,7.127
4,07/01/2011,Jan,"1,862,476",0,39.34,2.98,127,6.51
4,14/01/2011,Jan,"1,865,502",0,31.6,2.992,127,6.51
4,21/01/2011,Jan,"1,886,394",0,38.34,3.017,127,6.51
4,28/01/2011,Jan,"1,814,241",0,40.6,3.022,128,6.51
4,04/02/2011,Feb,"2,119,086",0,34.61,2.996,128,6.51
4,11/02/2011,Feb,"2,187,847",1,33.29,3.033,128,6.51
4,18/02/2011,Feb,"2,316,496",0,48.17,3.058,128,6.51
4,25/02/2011,Feb,"2,078,095",0,49,3.087,128,6.51
4,04/03/2011,Mar,"2,103,456",0,46.56,3.305,128,6.51
4,11/03/2011,Mar,"2,039,818",0,50.93,3.461,128,6.51
4,18/03/2011,Mar,"2,116,475",0,51.86,3.495,129,6.51
4,25/03/2011,Mar,"1,944,164",0,59.1,3.48,129,6.51
4,01/04/2011,Apr,"1,900,246",0,56.99,3.521,129,5.946
4,08/04/2011,Apr,"2,074,953",0,62.61,3.605,129,5.946
4,15/04/2011,Apr,"1,960,588",0,62.34,3.724,129,5.946
4,22/04/2011,Apr,"2,220,601",0,68.8,3.781,129,5.946
4,29/04/2011,Apr,"1,878,167",0,64.22,3.781,129,5.946
4,06/05/2011,May,"2,063,683",0,63.41,3.866,129,5.946
4,13/05/2011,May,"2,002,362",0,70.65,3.872,129,5.946
4,20/05/2011,May,"2,015,563",0,70.49,3.881,129,5.946
4,27/05/2011,May,"1,986,598",0,73.65,3.771,129,5.946
4,03/06/2011,Jun,"2,065,377",0,78.26,3.683,129,5.946
4,10/06/2011,Jun,"2,073,951",0,80.05,3.64,129,5.946
4,17/06/2011,Jun,"2,141,211",0,83.51,3.618,129,5.946
4,24/06/2011,Jun,"2,008,345",0,81.85,3.57,129,5.946
4,01/07/2011,Jul,"2,051,534",0,84.54,3.504,129,5.644
4,08/07/2011,Jul,"2,066,542",0,84.59,3.469,129,5.644
4,15/07/2011,Jul,"2,049,047",0,83.27,3.563,129,5.644
4,22/07/2011,Jul,"2,036,231",0,82.84,3.627,129,5.644
4,29/07/2011,Jul,"1,989,674",0,84.36,3.659,129,5.644
4,05/08/2011,Aug,"2,160,057",0,86.09,3.662,129,5.644
4,12/08/2011,Aug,"2,105,669",0,82.98,3.617,129,5.644
4,19/08/2011,Aug,"2,232,892",0,82.77,3.55,129,5.644
4,26/08/2011,Aug,"1,988,490",0,81.47,3.523,129,5.644
4,02/09/2011,Sep,"2,078,420",0,77.99,3.533,129,5.644
4,09/09/2011,Sep,"2,093,139",1,73.34,3.554,129,5.644
4,16/09/2011,Sep,"2,075,577",0,72.76,3.532,129,5.644
4,23/09/2011,Sep,"2,031,406",0,69.23,3.473,130,5.644
4,30/09/2011,Sep,"1,929,487",0,72.15,3.371,130,5.644
4,07/10/2011,Oct,"2,166,738",0,65.79,3.299,130,5.143
4,14/10/2011,Oct,"2,074,549",0,63.75,3.283,130,5.143
4,21/10/2011,Oct,"2,207,742",0,64.79,3.361,130,5.143
4,28/10/2011,Oct,"2,151,660",0,55.31,3.362,130,5.143
4,04/11/2011,Nov,"2,281,217",0,49.86,3.322,130,5.143
4,11/11/2011,Nov,"2,203,029",0,47.12,3.286,130,5.143
4,18/11/2011,Nov,"2,243,947",0,50.44,3.294,130,5.143
4,25/11/2011,Nov,"3,004,702",1,47.96,3.225,130,5.143
4,02/12/2011,Dec,"2,180,999",0,38.71,3.176,130,5.143
4,09/12/2011,Dec,"2,508,955",0,31.64,3.153,130,5.143
4,16/12/2011,Dec,"2,771,397",0,36.44,3.149,130,5.143
4,23/12/2011,Dec,"3,676,389",0,35.92,3.103,130,5.143
4,30/12/2011,Dec,"2,007,106",1,36.89,3.119,130,5.143
4,06/01/2012,Jan,"2,047,766",0,38.64,3.158,130,4.607
4,13/01/2012,Jan,"1,941,677",0,34.41,3.263,130,4.607
4,20/01/2012,Jan,"2,005,098",0,42.09,3.273,130,4.607
4,27/01/2012,Jan,"1,928,721",0,40.31,3.29,130,4.607
4,03/02/2012,Feb,"2,173,374",0,41.81,3.354,130,4.607
4,10/02/2012,Feb,"2,374,661",1,33,3.411,130,4.607
4,17/02/2012,Feb,"2,427,640",0,34.19,3.493,130,4.607
4,24/02/2012,Feb,"2,226,662",0,41.31,3.541,131,4.607
4,02/03/2012,Mar,"2,206,320",0,50.38,3.619,131,4.607
4,09/03/2012,Mar,"2,202,451",0,53.63,3.667,131,4.607
4,16/03/2012,Mar,"2,214,967",0,59.81,3.707,131,4.607
4,23/03/2012,Mar,"2,091,593",0,59.07,3.759,131,4.607
4,30/03/2012,Mar,"2,089,382",0,72.63,3.82,131,4.607
4,06/04/2012,Apr,"2,470,206",0,67.69,3.864,131,4.308
4,13/04/2012,Apr,"2,105,301",0,68.69,3.881,131,4.308
4,20/04/2012,Apr,"2,144,337",0,68.6,3.864,131,4.308
4,27/04/2012,Apr,"2,064,066",0,76.47,3.81,131,4.308
4,04/05/2012,May,"2,196,968",0,80.14,3.747,131,4.308
4,11/05/2012,May,"2,127,661",0,67.64,3.685,131,4.308
4,18/05/2012,May,"2,207,215",0,68.43,3.62,131,4.308
4,25/05/2012,May,"2,154,138",0,77.47,3.551,131,4.308
4,01/06/2012,Jun,"2,179,361",0,77.41,3.483,131,4.308
4,08/06/2012,Jun,"2,245,257",0,78.11,3.433,131,4.308
4,15/06/2012,Jun,"2,234,191",0,80.94,3.372,131,4.308
4,22/06/2012,Jun,"2,197,300",0,81.63,3.329,131,4.308
4,29/06/2012,Jun,"2,128,363",0,84.23,3.257,131,4.308
4,06/07/2012,Jul,"2,224,499",0,80.37,3.187,131,4.077
4,13/07/2012,Jul,"2,100,253",0,76.86,3.224,131,4.077
4,20/07/2012,Jul,"2,175,564",0,79.14,3.263,131,4.077
4,27/07/2012,Jul,"2,048,614",0,81.06,3.356,131,4.077
4,03/08/2012,Aug,"2,174,514",0,83.86,3.374,131,4.077
4,10/08/2012,Aug,"2,193,368",0,83.21,3.476,131,4.077
4,17/08/2012,Aug,"2,283,540",0,81.41,3.552,131,4.077
4,24/08/2012,Aug,"2,125,242",0,75.76,3.61,131,4.077
4,31/08/2012,Aug,"2,081,181",0,76.47,3.646,131,4.077
4,07/09/2012,Sep,"2,125,105",1,82.09,3.709,131,4.077
4,14/09/2012,Sep,"2,117,855",0,68.2,3.706,131,4.077
4,21/09/2012,Sep,"2,119,439",0,68.97,3.721,131,4.077
4,28/09/2012,Sep,"2,027,620",0,71.74,3.666,131,4.077
4,05/10/2012,Oct,"2,209,835",0,63.07,3.62,131,3.879
4,12/10/2012,Oct,"2,133,026",0,57.11,3.603,131,3.879
4,19/10/2012,Oct,"2,097,267",0,64.46,3.61,131,3.879
4,26/10/2012,Oct,"2,149,594",0,63.64,3.514,131,3.879
5,05/02/2010,Feb,"317,173",0,39.7,2.572,212,6.566
5,12/02/2010,Feb,"311,826",1,39.81,2.548,212,6.566
5,19/02/2010,Feb,"303,448",0,41.14,2.514,212,6.566
5,26/02/2010,Feb,"270,282",0,46.7,2.561,212,6.566
5,05/03/2010,Mar,"288,856",0,48.89,2.625,212,6.566
5,12/03/2010,Mar,"297,294",0,58.5,2.667,212,6.566
5,19/03/2010,Mar,"281,706",0,55.46,2.72,212,6.566
5,26/03/2010,Mar,"273,283",0,52.47,2.732,212,6.566
5,02/04/2010,Apr,"331,406",0,63.18,2.719,211,6.465
5,09/04/2010,Apr,"328,020",0,65.19,2.77,211,6.465
5,16/04/2010,Apr,"306,859",0,65.3,2.808,211,6.465
5,23/04/2010,Apr,"288,840",0,65.13,2.795,211,6.465
5,30/04/2010,Apr,"298,698",0,67.53,2.78,211,6.465
5,07/05/2010,May,"333,523",0,71.53,2.835,211,6.465
5,14/05/2010,May,"296,674",0,74.79,2.854,211,6.465
5,21/05/2010,May,"301,615",0,75.2,2.826,211,6.465
5,28/05/2010,May,"310,013",0,79.81,2.759,211,6.465
5,04/06/2010,Jun,"337,826",0,79.54,2.705,212,6.465
5,11/06/2010,Jun,"296,642",0,80.7,2.668,212,6.465
5,18/06/2010,Jun,"313,796",0,83.91,2.637,212,6.465
5,25/06/2010,Jun,"295,257",0,83.72,2.653,212,6.465
5,02/07/2010,Jul,"305,993",0,81.25,2.669,212,6.496
5,09/07/2010,Jul,"291,809",0,81.14,2.642,212,6.496
5,16/07/2010,Jul,"280,702",0,83.98,2.623,212,6.496
5,23/07/2010,Jul,"274,743",0,83.66,2.608,212,6.496
5,30/07/2010,Jul,"268,929",0,82.46,2.64,212,6.496
5,06/08/2010,Aug,"303,043",0,86.1,2.627,212,6.496
5,13/08/2010,Aug,"286,477",0,87.41,2.692,212,6.496
5,20/08/2010,Aug,"287,205",0,87.71,2.664,212,6.496
5,27/08/2010,Aug,"288,520",0,87.05,2.619,212,6.496
5,03/09/2010,Sep,"323,798",0,84.06,2.577,212,6.496
5,10/09/2010,Sep,"306,533",1,79.86,2.565,212,6.496
5,17/09/2010,Sep,"282,559",0,82.28,2.582,212,6.496
5,24/09/2010,Sep,"293,132",0,78.53,2.624,212,6.496
5,01/10/2010,Oct,"283,178",0,71.1,2.603,212,6.768
5,08/10/2010,Oct,"290,495",0,64.99,2.633,212,6.768
5,15/10/2010,Oct,"280,681",0,68.11,2.72,212,6.768
5,22/10/2010,Oct,"284,988",0,70.96,2.725,212,6.768
5,29/10/2010,Oct,"278,032",0,70.58,2.716,212,6.768
5,05/11/2010,Nov,"325,310",0,58.88,2.689,213,6.768
5,12/11/2010,Nov,"301,827",0,62.37,2.728,213,6.768
5,19/11/2010,Nov,"297,385",0,52.52,2.771,212,6.768
5,26/11/2010,Nov,"488,363",1,66.15,2.735,212,6.768
5,03/12/2010,Dec,"344,491",0,51.31,2.708,212,6.768
5,10/12/2010,Dec,"352,812",0,48.27,2.843,212,6.768
5,17/12/2010,Dec,"367,801",0,51.61,2.869,212,6.768
5,24/12/2010,Dec,"466,010",0,55.01,2.886,212,6.768
5,31/12/2010,Dec,"298,180",1,49.79,2.943,212,6.768
5,07/01/2011,Jan,"286,347",0,48.3,2.976,212,6.634
5,14/01/2011,Jan,"260,637",0,37.74,2.983,212,6.634
5,21/01/2011,Jan,"275,313",0,45.41,3.016,212,6.634
5,28/01/2011,Jan,"279,088",0,44.5,3.01,213,6.634
5,04/02/2011,Feb,"329,613",0,41.67,2.989,213,6.634
5,11/02/2011,Feb,"311,591",1,38.25,3.022,213,6.634
5,18/02/2011,Feb,"356,623",0,58.83,3.045,214,6.634
5,25/02/2011,Feb,"294,660",0,63.35,3.065,214,6.634
5,04/03/2011,Mar,"329,034",0,60.35,3.288,214,6.634
5,11/03/2011,Mar,"293,098",0,55.74,3.459,215,6.634
5,18/03/2011,Mar,"312,178",0,64.31,3.488,215,6.634
5,25/03/2011,Mar,"294,733",0,70.71,3.473,215,6.634
5,01/04/2011,Apr,"314,317",0,61.5,3.524,215,6.489
5,08/04/2011,Apr,"307,334",0,69.64,3.622,216,6.489
5,15/04/2011,Apr,"307,914",0,72.02,3.743,216,6.489
5,22/04/2011,Apr,"328,415",0,74.34,3.807,216,6.489
5,29/04/2011,Apr,"307,292",0,74.75,3.81,216,6.489
5,06/05/2011,May,"322,905",0,66.27,3.906,216,6.489
5,13/05/2011,May,"290,930",0,77.38,3.899,217,6.489
5,20/05/2011,May,"299,614",0,71.37,3.907,216,6.489
5,27/05/2011,May,"297,150",0,80.14,3.786,216,6.489
5,03/06/2011,Jun,"329,184",0,83.81,3.699,216,6.489
5,10/06/2011,Jun,"304,984",0,83.61,3.648,216,6.489
5,17/06/2011,Jun,"304,812",0,86.84,3.637,216,6.489
5,24/06/2011,Jun,"302,882",0,84.76,3.594,216,6.489
5,01/07/2011,Jul,"327,094",0,85.81,3.524,216,6.529
5,08/07/2011,Jul,"310,805",0,86.64,3.48,216,6.529
5,15/07/2011,Jul,"283,249",0,88.64,3.575,216,6.529
5,22/07/2011,Jul,"292,540",0,86.97,3.651,216,6.529
5,29/07/2011,Jul,"275,142",0,89.42,3.682,216,6.529
5,05/08/2011,Aug,"317,739",0,91.07,3.684,216,6.529
5,12/08/2011,Aug,"289,886",0,90.16,3.638,216,6.529
5,19/08/2011,Aug,"303,644",0,89.35,3.554,216,6.529
5,26/08/2011,Aug,"310,338",0,89.18,3.523,216,6.529
5,02/09/2011,Sep,"315,646",0,90.38,3.533,216,6.529
5,09/09/2011,Sep,"321,110",1,79.04,3.546,216,6.529
5,16/09/2011,Sep,"278,530",0,83.55,3.526,217,6.529
5,23/09/2011,Sep,"291,025",0,78.01,3.467,217,6.529
5,30/09/2011,Sep,"292,315",0,81.16,3.355,217,6.529
5,07/10/2011,Oct,"309,111",0,71.64,3.285,218,6.3
5,14/10/2011,Oct,"286,118",0,72.36,3.274,218,6.3
5,21/10/2011,Oct,"306,069",0,66.9,3.353,218,6.3
5,28/10/2011,Oct,"307,035",0,69.27,3.372,218,6.3
5,04/11/2011,Nov,"353,652",0,56.71,3.332,218,6.3
5,11/11/2011,Nov,"311,907",0,60.71,3.297,219,6.3
5,18/11/2011,Nov,"307,944",0,64.33,3.308,219,6.3
5,25/11/2011,Nov,"507,900",1,61.93,3.236,219,6.3
5,02/12/2011,Dec,"376,226",0,51.14,3.172,219,6.3
5,09/12/2011,Dec,"367,434",0,44.12,3.158,220,6.3
5,16/12/2011,Dec,"379,530",0,54.42,3.159,220,6.3
5,23/12/2011,Dec,"458,562",0,50.33,3.112,220,6.3
5,30/12/2011,Dec,"349,625",1,45.62,3.129,220,6.3
5,06/01/2012,Jan,"312,079",0,50.21,3.157,220,5.943
5,13/01/2012,Jan,"291,455",0,48.86,3.261,220,5.943
5,20/01/2012,Jan,"287,524",0,54.65,3.268,221,5.943
5,27/01/2012,Jan,"295,974",0,54.63,3.29,221,5.943
5,03/02/2012,Feb,"333,948",0,57.35,3.36,221,5.943
5,10/02/2012,Feb,"349,240",1,48.57,3.409,221,5.943
5,17/02/2012,Feb,"356,428",0,48.25,3.51,221,5.943
5,24/02/2012,Feb,"312,220",0,57.75,3.555,221,5.943
5,02/03/2012,Mar,"359,206",0,60.66,3.63,221,5.943
5,09/03/2012,Mar,"347,296",0,57.69,3.669,222,5.943
5,16/03/2012,Mar,"339,393",0,63.55,3.734,222,5.943
5,23/03/2012,Mar,"321,300",0,64.44,3.787,222,5.943
5,30/03/2012,Mar,"331,319",0,67.76,3.845,222,5.943
5,06/04/2012,Apr,"402,986",0,70.4,3.891,222,5.801
5,13/04/2012,Apr,"351,832",0,70.56,3.891,222,5.801
5,20/04/2012,Apr,"330,063",0,67.33,3.877,222,5.801
5,27/04/2012,Apr,"324,840",0,68.96,3.814,222,5.801
5,04/05/2012,May,"360,933",0,77.1,3.749,222,5.801
5,11/05/2012,May,"333,871",0,73.45,3.688,222,5.801
5,18/05/2012,May,"336,190",0,70.45,3.63,222,5.801
5,25/05/2012,May,"341,994",0,78.23,3.561,222,5.801
5,01/06/2012,Jun,"359,868",0,79.72,3.501,222,5.801
5,08/06/2012,Jun,"341,705",0,81.02,3.452,222,5.801
5,15/06/2012,Jun,"327,384",0,81.64,3.393,222,5.801
5,22/06/2012,Jun,"325,042",0,80.57,3.346,222,5.801
5,29/06/2012,Jun,"329,658",0,87.08,3.286,222,5.801
5,06/07/2012,Jul,"341,214",0,82.35,3.227,222,5.603
5,13/07/2012,Jul,"316,204",0,80.78,3.256,223,5.603
5,20/07/2012,Jul,"321,205",0,81.05,3.311,223,5.603
5,27/07/2012,Jul,"306,827",0,85.06,3.407,223,5.603
5,03/08/2012,Aug,"324,195",0,86.91,3.417,223,5.603
5,10/08/2012,Aug,"306,760",0,86.96,3.494,223,5.603
5,17/08/2012,Aug,"314,014",0,87.52,3.571,223,5.603
5,24/08/2012,Aug,"320,831",0,79.45,3.62,223,5.603
5,31/08/2012,Aug,"344,642",0,84.25,3.638,223,5.603
5,07/09/2012,Sep,"350,649",1,86.3,3.73,223,5.603
5,14/09/2012,Sep,"299,801",0,76.65,3.717,223,5.603
5,21/09/2012,Sep,"307,307",0,71.09,3.721,223,5.603
5,28/09/2012,Sep,"310,142",0,78.33,3.666,224,5.603
5,05/10/2012,Oct,"343,048",0,71.17,3.617,224,5.422
5,12/10/2012,Oct,"325,345",0,66.24,3.601,224,5.422
5,19/10/2012,Oct,"313,358",0,69.17,3.594,224,5.422
5,26/10/2012,Oct,"319,551",0,71.7,3.506,224,5.422
6,05/02/2010,Feb,"1,652,635",0,40.43,2.572,213,7.259
6,12/02/2010,Feb,"1,606,284",1,40.57,2.548,213,7.259
6,19/02/2010,Feb,"1,567,138",0,43.58,2.514,213,7.259
6,26/02/2010,Feb,"1,432,953",0,47.1,2.561,213,7.259
6,05/03/2010,Mar,"1,601,349",0,49.63,2.625,213,7.259
6,12/03/2010,Mar,"1,558,621",0,58.82,2.667,213,7.259
6,19/03/2010,Mar,"1,693,059",0,56.55,2.72,213,7.259
6,26/03/2010,Mar,"1,472,033",0,53.74,2.732,213,7.259
6,02/04/2010,Apr,"1,770,334",0,64.94,2.719,212,7.092
6,09/04/2010,Apr,"1,667,182",0,66.15,2.77,212,7.092
6,16/04/2010,Apr,"1,519,846",0,65.68,2.808,212,7.092
6,23/04/2010,Apr,"1,540,436",0,64.11,2.795,212,7.092
6,30/04/2010,Apr,"1,498,080",0,68.91,2.78,212,7.092
6,07/05/2010,May,"1,619,920",0,73.68,2.835,212,7.092
6,14/05/2010,May,"1,524,059",0,74.95,2.854,212,7.092
6,21/05/2010,May,"1,531,938",0,74.8,2.826,212,7.092
6,28/05/2010,May,"1,644,471",0,78.89,2.759,212,7.092
6,04/06/2010,Jun,"1,857,380",0,79.44,2.705,213,7.092
6,11/06/2010,Jun,"1,685,652",0,81.81,2.668,213,7.092
6,18/06/2010,Jun,"1,677,248",0,83.89,2.637,213,7.092
6,25/06/2010,Jun,"1,640,682",0,84.2,2.653,213,7.092
6,02/07/2010,Jul,"1,759,777",0,80.34,2.669,213,6.973
6,09/07/2010,Jul,"1,690,318",0,80.93,2.642,213,6.973
6,16/07/2010,Jul,"1,560,121",0,83.75,2.623,213,6.973
6,23/07/2010,Jul,"1,585,241",0,83.9,2.608,213,6.973
6,30/07/2010,Jul,"1,532,309",0,81.37,2.64,213,6.973
6,06/08/2010,Aug,"1,633,242",0,86.61,2.627,213,6.973
6,13/08/2010,Aug,"1,547,655",0,86.83,2.692,213,6.973
6,20/08/2010,Aug,"1,539,931",0,87.36,2.664,213,6.973
6,27/08/2010,Aug,"1,450,766",0,85.71,2.619,213,6.973
6,03/09/2010,Sep,"1,510,925",0,82.15,2.577,213,6.973
6,10/09/2010,Sep,"1,424,225",1,78.78,2.565,213,6.973
6,17/09/2010,Sep,"1,308,538",0,81.78,2.582,213,6.973
6,24/09/2010,Sep,"1,275,592",0,76.49,2.624,213,6.973
6,01/10/2010,Oct,"1,328,469",0,70.69,2.603,213,7.007
6,08/10/2010,Oct,"1,360,318",0,65.21,2.633,213,7.007
6,15/10/2010,Oct,"1,344,581",0,68.93,2.72,213,7.007
6,22/10/2010,Oct,"1,332,717",0,70.97,2.725,213,7.007
6,29/10/2010,Oct,"1,385,324",0,70.39,2.716,213,7.007
6,05/11/2010,Nov,"1,505,442",0,59.9,2.689,213,7.007
6,12/11/2010,Nov,"1,495,536",0,62.11,2.728,214,7.007
6,19/11/2010,Nov,"1,518,841",0,52.99,2.771,213,7.007
6,26/11/2010,Nov,"2,267,452",1,65.79,2.735,213,7.007
6,03/12/2010,Dec,"1,677,067",0,52.3,2.708,213,7.007
6,10/12/2010,Dec,"1,834,738",0,48.46,2.843,213,7.007
6,17/12/2010,Dec,"2,090,269",0,52.24,2.869,213,7.007
6,24/12/2010,Dec,"2,727,575",0,55.07,2.886,213,7.007
6,31/12/2010,Dec,"1,464,050",1,49.14,2.943,213,7.007
6,07/01/2011,Jan,"1,350,442",0,47.78,2.976,213,6.858
6,14/01/2011,Jan,"1,306,195",0,38.37,2.983,213,6.858
6,21/01/2011,Jan,"1,261,253",0,46.2,3.016,213,6.858
6,28/01/2011,Jan,"1,287,035",0,44.98,3.01,214,6.858
6,04/02/2011,Feb,"1,514,999",0,40.59,2.989,214,6.858
6,11/02/2011,Feb,"1,486,920",1,39.38,3.022,214,6.858
6,18/02/2011,Feb,"1,572,118",0,59.61,3.045,215,6.858
6,25/02/2011,Feb,"1,422,600",0,62.86,3.065,215,6.858
6,04/03/2011,Mar,"1,502,618",0,60.45,3.288,215,6.858
6,11/03/2011,Mar,"1,494,497",0,57.71,3.459,216,6.858
6,18/03/2011,Mar,"1,685,375",0,65.07,3.488,216,6.858
6,25/03/2011,Mar,"1,438,466",0,70.83,3.473,216,6.858
6,01/04/2011,Apr,"1,459,277",0,62.25,3.524,216,6.855
6,08/04/2011,Apr,"1,534,594",0,70.35,3.622,217,6.855
6,15/04/2011,Apr,"1,448,797",0,73.17,3.743,217,6.855
6,22/04/2011,Apr,"1,639,359",0,74.24,3.807,217,6.855
6,29/04/2011,Apr,"1,479,250",0,75.27,3.81,217,6.855
6,06/05/2011,May,"1,504,652",0,65.42,3.906,217,6.855
6,13/05/2011,May,"1,453,186",0,76.95,3.899,218,6.855
6,20/05/2011,May,"1,382,784",0,72.01,3.907,217,6.855
6,27/05/2011,May,"1,523,979",0,80.83,3.786,217,6.855
6,03/06/2011,Jun,"1,705,506",0,84.01,3.699,217,6.855
6,10/06/2011,Jun,"1,598,644",0,84.49,3.648,217,6.855
6,17/06/2011,Jun,"1,622,150",0,87.08,3.637,217,6.855
6,24/06/2011,Jun,"1,543,366",0,85.51,3.594,217,6.855
6,01/07/2011,Jul,"1,694,551",0,87,3.524,217,6.925
6,08/07/2011,Jul,"1,709,374",0,88.36,3.48,217,6.925
6,15/07/2011,Jul,"1,526,801",0,88.93,3.575,217,6.925
6,22/07/2011,Jul,"1,526,506",0,88.06,3.651,217,6.925
6,29/07/2011,Jul,"1,483,991",0,90.22,3.682,217,6.925
